external_id,location:1,metadata:diaSourceId
7710544333112533,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7710544333112533.png,7710544333112533
12605769815949694,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/12605769815949694.png,12605769815949694
9732462464729855,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9732462464729855.png,9732462464729855
7689752396431869,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7689752396431869.png,7689752396431869
512084655735198,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/512084655735198.png,512084655735198
8443188444398857,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8443188444398857.png,8443188444398857
507729558897167,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/507729558897167.png,507729558897167
7707024607412914,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7707024607412914.png,7707024607412914
13093828424631337,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13093828424631337.png,13093828424631337
10176697374608559,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10176697374608559.png,10176697374608559
8460241612046860,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8460241612046860.png,8460241612046860
5023417371722093,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5023417371722093.png,5023417371722093
153944512790812,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/153944512790812.png,153944512790812
13100644537729970,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13100644537729970.png,13100644537729970
7701902858912585,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7701902858912585.png,7701902858912585
8459453485548317,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8459453485548317.png,8459453485548317
507866997850975,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/507866997850975.png,507866997850975
5035591456522910,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5035591456522910.png,5035591456522910
804926263394686,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/804926263394686.png,804926263394686
5042465551679960,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5042465551679960.png,5042465551679960
9720550372934188,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9720550372934188.png,9720550372934188
13095413267563292,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13095413267563292.png,13095413267563292
10180854902951561,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10180854902951561.png,10180854902951561
13100584408187963,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13100584408187963.png,13100584408187963
10175746039350084,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10175746039350084.png,10175746039350084
7707022459929672,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7707022459929672.png,7707022459929672
10176708112024665,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/10176708112024665.png,10176708112024665
9718709979447643,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9718709979447643.png,9718709979447643
8454333884532120,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8454333884532120.png,8454333884532120
8454312409696525,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8454312409696525.png,8454312409696525
9724727228629882,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9724727228629882.png,9724727228629882
804082302321478,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/804082302321478.png,804082302321478
7688034409513562,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7688034409513562.png,7688034409513562
5022637835158305,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5022637835158305.png,5022637835158305
501740227002714,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/501740227002714.png,501740227002714
7708710382076982,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7708710382076982.png,7708710382076982
507866997851042,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/507866997851042.png,507866997851042
5025186898248305,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5025186898248305.png,5025186898248305
7689911310223590,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7689911310223590.png,7689911310223590
8459537237410748,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8459537237410748.png,8459537237410748
9725657089058325,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9725657089058325.png,9725657089058325
533505805124315,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/533505805124315.png,533505805124315
5027759583658571,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5027759583658571.png,5027759583658571
7708643810083611,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7708643810083611.png,7708643810083611
7699345205888210,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7699345205888210.png,7699345205888210
13099869296135203,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13099869296135203.png,13099869296135203
5021830381306340,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5021830381306340.png,5021830381306340
5040762597147154,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5040762597147154.png,5040762597147154
9732402335194902,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9732402335194902.png,9732402335194902
13092000916046492,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13092000916046492.png,13092000916046492
5037165562036565,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/5037165562036565.png,5037165562036565
7710529300727491,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7710529300727491.png,7710529300727491
9709340508291618,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9709340508291618.png,9709340508291618
13095561443935395,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/13095561443935395.png,13095561443935395
501742374486273,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/501742374486273.png,501742374486273
8465485767115264,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/8465485767115264.png,8465485767115264
533598146921034,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/533598146921034.png,533598146921034
9732398040227404,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/9732398040227404.png,9732398040227404
7701857761755828,https://lsst.ncsa.illinois.edu/~ebellm/zooniverse/images/7701857761755828.png,7701857761755828
